Type,Name,Rev,New Name,New Rev,Policy,State,Vault,Owner,description,clau,Designated User,CUSSignatureJD,CUSSignatureSH2,CUSSignatureSH,Access Type,Checkin Reason,Language,Is Version Object,Move Files To Version,Suspend Versioning,Title,Originator,CUSSignatureGYDate,CUSSignatureBZH,CUSSignatureGY,CUSSignatureBZHDate,CUSSignatureBZ,CUSSignatureBZDate,CUSSignaturePZ,CUSSignatureJD2,CUSSignatureJDDate,CUSSignatureJD2Date,CUSSignatureSH2Date,CUSSignatureSHDate,CUSSignaturePZDate,Version,ZTEDocCatagory,File Version,Version Date,Primary Key,Secondary Keys,CAD Type,ZTEResponsiblePerson,ZTEResponsibleDepartment
ZTENEWTZD,281658366958523,1,281658366958523,1,Version,Exists,eService Production,song.kunkun,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0393-2022关于珠海公交客户看车提出整改内饰部分的通知-20220720.docx,song.kunkun,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0401-2022,0,P-06-0401-2022,0,Document Release,RELEASED,eService Production,huang.yuening,关于珠海订单6127BEVB1-N018+N019+N020+N040、6107BEVB3-N022+N023+N026电器箱更改供应商的通知,FALSE,Unassigned,liang.zixin,,guo.hui,Inherited,,English,False,False,False,6127BEVB1-N018+N019+N020、6107BEVB3-N022+N023,huang.yuening,,,,,huang.yuening,2022/07/21,meng.shuxing,,2022/07/21,,,2022/07/22,2022/07/22,,05DYDQ,,,,,,黄悦宁,电气室
ZTENEWTZD,P-06-0404-2022,0,P-06-0404-2022,0,Document Release,RELEASED,eService Production,liang.zixin,关于6116BEVB-N010、N024、N025珠海公交10台增加ABS故障灯线和制动灯线的技术变更通知,FALSE,Unassigned,zhong.yunbing,,guo.hui,Inherited,,English,False,False,False,6116BEVB-N010、N024、N025,liang.zixin,,,,,liang.zixin,2022/07/21,meng.shuxing,,2022/07/21,,,2022/07/22,2022/07/22,,05DYDQ,,,,,,梁子新,产品开发部
ZTENEWTZD,161661422848612,1,161661422848612,1,Version,Exists,eService Production,huang.zesen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0190-2022 关于捷联中巴6121E6CF-N048低压模块图纸和BOM清单的发放通知.docx,huang.zesen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,131654780944732,1,131654780944732,1,Version,Exists,eService Production,peng.jiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0264-2022关于6127BEVB1-N018等5个车型电池液冷橡胶管变更的通知单?.docx,peng.jiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0436-2022,0,P-06-0436-2022,0,Document Release,RELEASED,eService Production,song.kunkun,关于6136阿联酋车型卫生间侧围增加压条及胶条封堵的通知,FALSE,Unassigned,liu.dunlong,,guo.hui,Inherited,,English,False,False,False,6136E4CF-M068,song.kunkun,,,,,song.kunkun,2022/08/02,meng.shuxing,,2022/08/02,,,2022/08/03,2022/08/04,,02CS,,,,,,宋昆昆,产品开发部
ZTENEWTZD,41659402898636,1,41659402898636,1,Version,Exists,eService Production,xu.qiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0430-2022关于6136两台订单车右后轮罩门增加小门的技术变更通知.docx,xu.qiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,141659431024939,1,141659431024939,1,Version,Exists,eService Production,xie.xiongfeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6127BEVB1-N018加焊螺柱整改图-20220729-HA3.dwg,xie.xiongfeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0513-2022,0,P-06-0513-2022,0,Document Release,RELEASED,eService Production,peng.jiang,关于汇流排充电充电线尺寸变更的通知单,FALSE,Unassigned,xie.xiongfeng,,wei.shuda,Inherited,,English,False,False,False,6119BEVBF-N043,peng.jiang,,,,,peng.jiang,2022/09/26,zhou.guanyi,,2022/09/26,,,2022/09/26,2022/09/26,,04GYDQ,,,,,,彭江,高压电气
ZTENEWTZD,101654692365279,1,101654692365279,1,Version,Exists,eService Production,zhu.jianming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0259-2022关于深圳西部公交电器箱散热风扇安装位置变更的通知.docx,zhu.jianming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,31654833748477,1,31654833748477,1,Version,Exists,eService Production,liu.ru,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0061-2022-关于增加采购右侧双人座椅一试验物料的技术通知单.docx,liu.ru,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0270-2022,0,P-06-0270-2022,0,Document Release,RELEASED,eService Production,liu.ru,关于6119BEVBF-N003罗马尼亚订单增加折叠座椅的技术变更,FALSE,Unassigned,liu.dunlong,,guo.hui,Inherited,,English,False,False,False,6119BEVBF-N003,liu.ru,,,,,liu.ru,2022/06/13,meng.shuxing,,2022/06/13,,,2022/06/13,2022/06/14,,02CS,,,,,,其他,其他
ZTENEWTZD,331655112636821,1,331655112636821,1,Version,Exists,eService Production,huang.zesen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0097-2022 关于6127BEVB1-N018珠海公交低压模块图纸及BOM的下发通知.docx,huang.zesen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,341655112656842,1,341655112656842,1,Version,Exists,eService Production,huang.zesen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0098-2022 关于6127BEVB1-N019珠海公交低压模块图纸及BOM的下发通知.docx,huang.zesen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,351655112677592,1,351655112677592,1,Version,Exists,eService Production,huang.zesen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0099-2022 关于6127BEVB1-N020珠海公交低压模块图纸及BOM的下发通知.docx,huang.zesen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0111-2022,0,P-24-0111-2022,0,Document Release,RELEASED,eService Production,liang.youying,关于6127BEVB1-N018珠海公交整车发布的通知,FALSE,Unassigned,,,zhang.lijiang,Inherited,,English,False,False,False,6127BEVB1-N018,liang.youying,,,,,liang.youying,2022/06/14,meng.shuxing,,,,,2022/06/14,2022/06/14,,01TY,,,,,,梁有盈,
ZTENEWTZD,201655204659728,1,201655204659728,1,Version,Exists,eService Production,liang.youying,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6127BEVB1-N018珠海公交订单车（2台）整车发布的通知.docx,liang.youying,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0112-2022,0,P-24-0112-2022,0,Document Release,RELEASED,eService Production,liang.youying,关于6127BEVB1-N019珠海公交整车发布的通知,FALSE,Unassigned,,,zhang.lijiang,Inherited,,English,False,False,False,6127BEVB1-N019,liang.youying,,,,,liang.youying,2022/06/14,meng.shuxing,,,,,2022/06/14,2022/06/14,,01TY,,,,,,梁有盈,
ZTENEWTZD,131660552186723,1,131660552186723,1,Version,Exists,eService Production,ma.zhanpeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0178-2022关于6126BEVBS-N035潜江公交车身模块、内饰模块图纸及BOM的下发通知.docx,ma.zhanpeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0501-2022,0,P-06-0501-2022,0,Document Release,RELEASED,eService Production,yang.ping,关于6126BEVBS-N035潜江公交、6119BEVBF-N043罗马尼亚订单仪表台的通知,FALSE,Unassigned,liu.dunlong,,li.wei,Inherited,,English,False,False,False,6126BEVBS-N035、6119BEVBF-N043,yang.ping,,,,,yang.ping,2022/08/26,zhou.guanyi,,2022/08/26,,,2022/08/26,2022/08/27,,02CS,,,,,,杨平,产品开发部
ZTENEWTZD,P-06-0302-2022,0,P-06-0302-2022,0,Document Release,RELEASED,eService Production,liang.zixin,关于6129BEVBF5-N008波兰-马可波罗底盘的低压电器系统补充线束图纸的技术变更通知,FALSE,Unassigned,zhong.yunbing,,guo.hui,Inherited,,English,False,False,False,6129BEVBF5-N008,liang.zixin,,,,,liang.zixin,2022/06/13,meng.shuxing,,2022/06/13,,,2022/06/13,2022/06/14,,05DYDQ,,,,,,梁子新,电气室
ZTENEWTZD,121654849682693,1,121654849682693,1,Version,Exists,eService Production,liu.dunlong,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0062-2022关于6616BEVB-M065西部订单批量更改上车扶手、遮阳帘、制动软管支架等物料的通知.docx,liu.dunlong,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,41656379098371,1,41656379098371,1,Version,Exists,eService Production,jiang.zexin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0330-2022关于珠海公交6116BEVB-N010优化制动接头数量的变更通知.docx,jiang.zexin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,121656473515504,1,121656473515504,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-003电源总开关安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-TM-05-0022-2022,0,P-TM-05-0022-2022,0,Document Release,RELEASED,eService Production,zhang.wenbo,关于电器部件安装相关作业指导书下发的通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,通用,zhang.wenbo,,,,,zhang.wenbo,2022/06/29,liu.guohao,,,,,2022/06/29,2022/06/29,,06GY,,,,,,,
ZTENEWTZD,271656490283857,1,271656490283857,1,Version,Exists,eService Production,jiang.zexin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0345-2022关于珠海公交6116BEVB-N010制动系统支架焊接图升版的变更通知.docx,jiang.zexin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0443-2022,0,P-06-0443-2022,0,Document Release,RELEASED,eService Production,gao.chaojian,关于6616BEVB-N034、N041潜江的集中润滑系统焊接改制的变更通知,FALSE,Unassigned,lv.weiyong,,guo.hui,Inherited,,English,False,False,False,6616BEVB-N034,gao.chaojian,,,,,gao.chaojian,2022/08/04,meng.shuxing,,2022/08/04,,,2022/08/04,2022/08/05,,03DP,,,,,,高超健,产品开发部
ZTENEWTZD,21659670653786,1,21659670653786,1,Version,Exists,eService Production,li.baiyang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0344-2022关于6136E4CF-M068阿联酋车外封板升版的技术变更通知.docx,li.baiyang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,111661931485753,1,111661931485753,1,Version,Exists,eService Production,gao.chaojian,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0516-2022关于罗马尼亚10.8米6119BEVBF-N043制动系统布置图升版的变更通知.pdf,gao.chaojian,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0518-2022,0,P-06-0518-2022,0,Document Release,RELEASED,eService Production,xu.qiang,关于5900-01582充电小门锁扣更改的技术变更通知单,FALSE,Unassigned,yang.ping,,li.wei,Inherited,,English,False,False,False,6616BEVB-N034、6616BEVB-N041,xu.qiang,,,,,xu.qiang,2022/09/01,zhou.guanyi,,2022/09/05,,,2022/09/05,2022/09/06,,02CS,,,,,,徐强,
ZTENEWTZD,P-06-0317-2022,0,P-06-0317-2022,0,Document Release,RELEASED,eService Production,huang.yuening,关于珠海6107BEVB3-N022/N023/N026订单低压电器物料图纸补充通知,FALSE,Unassigned,zhong.yunbing,,guo.hui,Inherited,,English,False,False,False,6107BEVB3-N022/N023/N026,huang.yuening,,,,,huang.yuening,2022/06/25,meng.shuxing,,2022/06/25,,,2022/06/25,2022/06/28,,05DYDQ,,,,,,黄悦宁,电气室
ZTENEWTZD,P-TM-24-0035-2022,0,P-TM-24-0035-2022,0,Document Release,RELEASED,eService Production,zhang.wenbo,关于6107BEVB3-S1N023工艺模块BOM清单下发的通知,FALSE,Unassigned,,,yu.yepeng,Inherited,,English,False,False,False,6107BEVB3-S1N023,zhang.wenbo,,,,,zhang.wenbo,2022/06/25,dong.xu,,,,,2022/06/25,2022/06/25,,06GY,,,,,,张文波,
ZTENEWTZD,31656119720414,1,31656119720414,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6107BEVB3-N023车型-工艺模块总成-BOM清单.xls,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,41656119720460,1,41656119720460,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6107BEVB3-S1N023工艺模块BOM清单下发的通知.docx,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-05-0072-2022,0,P-05-0072-2022,0,Document Release,RELEASED,eService Production,song.kunkun,关于深圳西部订单司机包围右侧增加护栏的通知,FALSE,Unassigned,liu.dunlong,,li.wei,Inherited,,English,False,False,False,6616BEVB-M065,song.kunkun,,,,,song.kunkun,2022/07/12,guo.hui,,2022/07/13,,,2022/07/13,2022/07/13,,02CS,,,,,,其他,其他
ZTENEWTZD,221657627943403,1,221657627943403,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0071-2022关于6119BEVBF-N003(罗马尼亚10.8米)司机座椅认证试验的技术通知-20220712.docx,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,231657627953544,1,231657627953544,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,附图二-6119司机座椅试验台架安装图.dwg,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,251657628008201,1,251657628008201,1,Version,Exists,eService Production,song.kunkun,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0072-2022关于深圳西部订单司机包围右侧增加护栏的通知-20220712.docx,song.kunkun,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,11657758733175,1,11657758733175,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,附图一-司机座椅台架.dwg,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0387-2022,0,P-06-0387-2022,0,Document Release,RELEASED,eService Production,li.wei,关于珠海公交6127BEVB1、6107BEVB3顶盖骨架增加顶扶手预埋板的技术变更通知单,FALSE,Unassigned,li.baiyang,,guo.hui,Inherited,,English,False,False,False,珠海公交6127BEVB1、6107BEVB3,li.wei,,,,,li.wei,2022/07/15,meng.shuxing,,2022/07/15,,,2022/07/15,2022/07/20,,02CS,,,,,,李伟,
ZTENEWTZD,211655204939584,1,211655204939584,1,Version,Exists,eService Production,liang.youying,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6127BEVB1-N019珠海公交订单车（3台）整车发布的通知.docx,liang.youying,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0277-2022,0,P-06-0277-2022,0,Document Release,RELEASED,eService Production,zhu.jianming,关于6119BEVBF-N003罗马尼亚车低压电气变更的通知,FALSE,Unassigned,zhong.yunbing,,guo.hui,Inherited,,English,False,False,False,6119BEVBF-N003,zhu.jianming,,,,,zhu.jianming,2022/06/16,meng.shuxing,,2022/06/16,,,2022/06/16,2022/06/17,,05DYDQ,,,,,,朱鉴明,产品开发部
ZTENEWTZD,441658396796460,1,441658396796460,1,Version,Exists,eService Production,liang.zixin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0404-2022关于6116BEVB-N010、N024、N025珠海公交增加ABS故障灯线和制动灯线的技术变更通知.docx,liang.zixin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,641658457623977,1,641658457623977,1,Version,Exists,eService Production,yang.ping,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0410-2022关于6136E4CF-M068、6128BEVCF-N017仪表台变更的通知20220722.docx,yang.ping,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0412-2022,0,P-06-0412-2022,0,Document Release,RELEASED,eService Production,liu.zhaowei,关于6616BEVB-N034/N041底盘模块升版的技术通知,FALSE,Unassigned,lv.weiyong,,guo.hui,Inherited,,English,False,False,False,6616BEVB-N034/N041,liu.zhaowei,,,,,liu.zhaowei,2022/07/22,meng.shuxing,,2022/07/22,,,2022/07/22,2022/07/22,,03DP,,,,,,刘钊玮,产品开发部
ZTENEWTZD,671658462355105,1,671658462355105,1,Version,Exists,eService Production,liu.zhaowei,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0412-2022-关于6616BEVB-N034-N041底盘模块升版的技术通知.pdf,liu.zhaowei,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,171658824182388,1,171658824182388,1,Version,Exists,eService Production,xie.xiongfeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,中兴潜江70台技术协议20220720.pdf,xie.xiongfeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,11661565733141,1,11661565733141,1,Version,Exists,eService Production,Test Everything,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0104-2022关于捷联中巴车舱门总成物料下发发布的技术通知单.docx,Test Everything,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-24-0048-2022,0,P-TM-24-0048-2022,0,Document Release,RELEASED,eService Production,zhang.wenbo,关于捷联6121E6CF-S2N048工艺模块BOM清单下发的通知,FALSE,Unassigned,,,deng.mingming,Inherited,,English,False,False,False,6121E6CF-S2N048,zhang.wenbo,,,,,zhang.wenbo,2022/08/27,dong.xu,,,,,2022/08/27,2022/08/27,,06GY,,,,,,张文波,
ZTENEWTZD,41661569104585,1,41661569104585,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于捷联6121E6CF-S2N048工艺模块BOM清单下发的通知.docx,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,51661569104632,1,51661569104632,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6121E6CF-N048车型-工艺模块总成-BOM清单.xlsx,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-06-0504-2022,0,P-06-0504-2022,0,Document Release,RELEASED,eService Production,yang.ping,关于6121E6CF-N027（N047、N048）捷联订单侧骨架变更的通知,FALSE,Unassigned,li.baiyang,,li.wei,Inherited,,English,False,False,False,6121E6CF-N027（N047、N048）,yang.ping,,,,,yang.ping,2022/08/29,zhou.guanyi,,2022/08/29,,,2022/08/29,2022/08/30,,02CS,,,,,,杨平,产品开发部
ZTENEWTZD,151661752911116,1,151661752911116,1,Version,Exists,eService Production,liu.zhaowei,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0502-2022-关于捷联6121E6CF-N047底盘模块升版的技术变更.pdf,liu.zhaowei,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,51655088166104,1,51655088166104,1,Version,Exists,eService Production,chen.shengbin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-13-0044-2022中得ATS技术协议(6129BEVBF5-N008).pdf,chen.shengbin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0137-2022,0,P-24-0137-2022,0,Document Release,RELEASED,eService Production,wu.guangwen,关于6116BEVB-S1N024-11.3米珠海公交城郊车整车发布的通知,FALSE,Unassigned,,,lv.weiyong,Inherited,,English,False,False,False,6116BEVB-S1N024,wu.guangwen,,,,,wu.guangwen,2022/07/05,meng.shuxing,,,,,2022/07/05,2022/07/05,,01TY,,,,,,吴广文,产品规划部
ZTENEWTZD,P-05-0088-2022,0,P-05-0088-2022,0,Document Release,RELEASED,eService Production,li.baiyang,关于原珠海公交6859车型后尾舱加装封板的技术通知,FALSE,Unassigned,li.wei,,guo.hui,Inherited,,English,False,False,False,原珠海公交6859,li.baiyang,,,,,li.baiyang,2022/08/06,meng.shuxing,,2022/08/08,,,2022/08/08,2022/08/09,,02CS,,,,,,其他,其他
ZTENEWTZD,81662022979254,1,81662022979254,1,Version,Exists,eService Production,zhuo.yiming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6121E6CF-5101101-N027司机区地板骨架改制方案-20220901-HA1.dwg,zhuo.yiming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-05-0075-2022,0,P-05-0075-2022,0,Document Release,RELEASED,eService Production,yang.meiyan,P-05-0075-2022关于罗马尼亚6119BEVBF-N003增加EMC屏蔽材料的技术通知,FALSE,Unassigned,,,huang.yunjin,Inherited,,English,False,False,False,6119BEVBF-N003,yang.meiyan,,,,,yang.meiyan,2022/07/20,meng.shuxing,,,,,2022/07/20,2022/07/20,,01TY,,,,,,,
ZTENEWTZD,P-06-0390-2022,0,P-06-0390-2022,0,Document Release,RELEASED,eService Production,jiang.zexin,关于镀锌钢管Φ12*1.5（3506-00025）更换供应商的变更通知,FALSE,Unassigned,lv.weiyong,,guo.hui,Inherited,,English,False,False,False,通用车型,jiang.zexin,,,,,jiang.zexin,2022/07/18,meng.shuxing,,2022/07/25,,,2022/07/25,2022/07/26,,03DP,,,,,,江泽鑫,产品开发部
ZTENEWTZD,P-13-0053-2022,0,P-13-0053-2022,0,Document Release,IN_WORK,eService Production,peng.jiang,105.28kWh_608.58V/173AH电池系统技术协议,FALSE,Unassigned,,,,Inherited,,English,False,False,False,P-13-0053-2022,peng.jiang,,,,,,,,,,,,,,,04GYDQ,,,,,,彭江,高压电气
ZTENEWTZD,P-06-0298-2022,0,P-06-0298-2022,0,Document Release,RELEASED,eService Production,luo.tao,关于6127BEVB1-N018等车型监控车厢摄像头焦距的变更,FALSE,Unassigned,zhu.jianming,,guo.hui,Inherited,,English,False,False,False,6127BEVB1-N018、N019、N020,luo.tao,,,,,luo.tao,2022/06/18,meng.shuxing,,2022/06/20,,,2022/06/20,2022/06/21,,05DYDQ,,,,,,供应商,供应商
ZTENEWTZD,P-TM-05-0026-2022,0,P-TM-05-0026-2022,0,Document Release,RELEASED,eService Production,deng.mingming,关于换气扇安装、玻璃贴膜作业指导书下发的通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,通用,deng.mingming,,,,,deng.mingming,2022/07/25,liu.guohao,,,,,2022/07/26,2022/07/26,,06GY,,,,,,,
ZTENEWTZD,31658711413787,1,31658711413787,1,Version,Exists,eService Production,deng.mingming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于换气扇安装、玻璃贴膜作业指导书下发的通知.docx,deng.mingming,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,111658712175586,1,111658712175586,1,Version,Exists,eService Production,jiang.zexin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0390-2022关于镀锌钢管Φ12X1.5（3506-00025）更换供应商的变更通知.docx,jiang.zexin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,181658714402276,1,181658714402276,1,Version,Exists,eService Production,liang.zixin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0416-2022关于6616BEVB-N034、N041潜江公交70台低压电器物料和图纸补充的技术通知.docx,liang.zixin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0476-2022,0,P-06-0476-2022,0,Document Release,RELEASED,eService Production,yihang.cai,关于6706BEVB-N021(珠海公交20台)增加电器箱线束罩的通知,FALSE,Unassigned,li.wei,,guo.hui,Inherited,,English,False,False,False,6706BEVB-N021,yihang.cai,,,,,yihang.cai,2022/08/17,zhou.guanyi,,2022/08/17,,,2022/08/18,2022/08/19,,02CS,,,,,,其他,其他
ZTENEWTZD,151660721353760,1,151660721353760,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0476-2022关于6706BEVB-N021(珠海公交20台)增加电器箱线束罩的通知-20220817.docx,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
